Order_ID,Order_Date,Order_DateTime,Customer_ID,Restaurant_ID,City,Zone,Qty,Subtotal,Discount,Delivery_Fee,Order_Value,Payment_Method,Order_Channel,Order_Status,Delivery_Partner,Rider_ID,Distance_KM,Promised_Minutes,Delivery_Minutes,On_Time_Delivery,Customer_Rating,Cancellation_Reason
ORD00273,2026-01-13,2026-01-13 11:06:00,C1154,Restaurant_04,Chandigarh,Manimajra,4,1000,0.0,30,1030,Cash,Restaurant App,Delivered,Shiprocket,RD043,6.5,40,43.0,False,4.0,
ORD00411,2026-05-26,2026-05-26 07:45:00,C0175,Restaurant_01,Chandigarh,Sector 17,1,150,75.0,50,125,UPI,Website,Delivered,Ola Logistics,RD045,7.0,30,39.0,False,5.0,
ORD01009,2026-03-19,2026-03-19 01:32:00,C0393,Restaurant_25,Panchkula,Sector 11,5,1100,20.0,40,1120,Wallet,Website,Failed,Not Assigned,Not Assigned,2.6,50,,,,Address Issue
ORD02742,2026-04-15,2026-04-15 08:07:00,C0299,Restaurant_18,Mohali,Phase 7,1,400,0.0,60,460,Debit Card,Website,Delivered,Shiprocket,RD039,3.2,35,12.0,True,3.0,
ORD00443,2026-05-18,2026-05-18 01:18:00,C0818,Restaurant_13,Panchkula,Sector 11,3,450,0.0,25,475,Wallet,Restaurant App,Delivered,Shadowfax,RD084,0.8,35,24.0,True,5.0,
ORD01244,2026-05-27,2026-05-27 05:36:00,C0909,Restaurant_13,Panchkula,Sector 15,5,1750,0.0,25,1775,Wallet,Website,Failed,Not Assigned,Not Assigned,3.7,30,,,,Rider Unavailable
ORD01492,2026-03-26,2026-03-26 19:21:00,C0558,Restaurant_20,Mohali,Phase 5,5,900,50.0,50,900,Wallet,Website,Failed,Not Assigned,Not Assigned,1.0,50,,,,Address Issue
ORD00797,2026-06-04,2026-06-04 05:35:00,C0962,Restaurant_19,Panchkula,Sector 5,2,240,50.0,25,215,UPI,Website,Delivered,Shiprocket,RD106,4.0,45,28.0,True,5.0,
ORD02859,2026-01-13,2026-01-13 23:34:00,C0672,Restaurant_08,Panchkula,Sector 15,4,1000,0.0,40,1040,Cash,Restaurant App,Delivered,Shadowfax,RD051,0.8,50,16.0,True,4.0,
ORD03300,2026-05-30,2026-05-30 15:35:00,C0923,Restaurant_14,Mohali,Phase 3B2,1,400,50.0,40,390,Wallet,Restaurant App,Delivered,In-house Rider,RD011,5.8,30,27.0,True,5.0,
ORD00359,2026-03-03,2026-03-03 14:51:00,C0803,Restaurant_10,Chandigarh,Sector 22,2,700,30.0,30,700,Credit Card,Website,Delivered,In-house Rider,RD143,5.9,45,32.0,True,5.0,
ORD02101,2026-05-02,2026-05-02 12:16:00,C0925,Restaurant_05,Panchkula,Sector 11,3,960,20.0,60,1000,UPI,Website,Delivered,In-house Rider,RD136,7.0,50,29.0,True,3.0,
ORD00317,2026-04-28,2026-04-28 08:51:00,C1169,Restaurant_19,Mohali,Phase 7,3,660,30.0,20,650,UPI,Restaurant App,Delivered,Ola Logistics,RD147,7.1,50,47.0,True,5.0,
ORD03939,2026-03-09,2026-03-09 23:49:00,C1076,Restaurant_05,Panchkula,Sector 11,5,1250,20.0,20,1250,Cash,Website,Delivered,Shiprocket,RD007,3.3,50,24.0,True,4.0,
ORD03505,2026-01-14,2026-01-14 12:48:00,C0232,Restaurant_23,Chandigarh,Sector 34,4,880,75.0,60,865,Debit Card,Website,Delivered,Ola Logistics,RD064,6.8,45,35.0,True,5.0,
ORD00879,2026-01-17,2026-01-17 18:05:00,C0021,Restaurant_16,Chandigarh,Sector 34,5,600,0.0,50,650,Wallet,Website,Delivered,Shadowfax,RD134,7.3,35,38.0,False,4.0,
ORD03105,2026-02-07,2026-02-07 02:00:00,C0484,Restaurant_15,Panchkula,Sector 8,4,480,100.0,20,400,Cash,Restaurant App,Delivered,In-house Rider,RD022,2.7,35,28.0,True,5.0,
ORD00330,2026-06-13,2026-06-13 09:42:00,C0399,Restaurant_25,Panchkula,Sector 5,1,350,0.0,60,410,UPI,Restaurant App,Delivered,Shadowfax,RD065,7.3,45,38.0,True,2.0,
ORD00315,2026-03-24,2026-03-24 08:14:00,C0816,Restaurant_24,Panchkula,Sector 15,4,480,0.0,25,505,Cash,Website,Delivered,In-house Rider,RD010,6.0,50,24.0,True,,
ORD00973,2026-04-26,2026-04-26 15:35:00,C0056,Restaurant_17,Chandigarh,Sector 34,3,540,30.0,40,550,UPI,Website,Delivered,In-house Rider,RD142,7.8,35,45.0,False,5.0,
ORD00806,2026-01-28,2026-01-28 21:33:00,C0162,Restaurant_07,Panchkula,Sector 11,1,220,100.0,20,140,UPI,Restaurant App,Delivered,In-house Rider,RD014,7.8,50,39.0,True,5.0,
ORD02545,2026-03-23,2026-03-23 03:17:00,C0592,Restaurant_24,Mohali,Phase 3B2,2,240,0.0,20,260,UPI,Website,Delivered,In-house Rider,RD110,5.5,40,28.0,True,4.0,
ORD00021,2026-06-21,2026-06-21 20:52:00,C0891,Restaurant_13,Panchkula,Sector 8,1,280,0.0,40,320,Wallet,Restaurant App,Cancelled,Not Assigned,Not Assigned,1.8,35,,,,Address Issue
ORD00035,2026-06-18,2026-06-18 20:08:00,C0005,Restaurant_19,Mohali,Phase 7,5,1600,30.0,30,1600,Wallet,Restaurant App,Delivered,In-house Rider,RD048,5.1,50,36.0,True,3.0,
ORD02925,2026-02-02,2026-02-02 11:57:00,C0744,Restaurant_13,Chandigarh,Sector 35,3,540,30.0,30,540,Credit Card,Website,Delivered,In-house Rider,RD088,3.1,50,16.0,True,4.0,
ORD00183,2026-01-07,2026-01-07 12:47:00,C0272,Restaurant_11,Panchkula,Sector 5,3,360,30.0,60,390,UPI,Restaurant App,Cancelled,Not Assigned,Not Assigned,1.5,35,,,,Customer Cancelled
ORD03320,2026-03-26,2026-03-26 23:49:00,C0647,Restaurant_19,Chandigarh,Sector 17,2,300,0.0,25,325,Wallet,Restaurant App,Delivered,Shadowfax,RD120,2.7,35,21.0,True,2.0,
ORD03469,2026-03-02,2026-03-02 16:23:00,C0290,Restaurant_16,Chandigarh,Sector 22,3,960,75.0,60,945,Credit Card,Restaurant App,Delivered,Shadowfax,RD122,4.0,35,18.0,True,3.0,
ORD02767,2026-02-08,2026-02-08 20:34:00,C0713,Restaurant_03,Mohali,Sector 68,2,800,20.0,30,810,UPI,Restaurant App,Delivered,In-house Rider,RD014,2.2,30,15.0,True,1.0,
ORD02441,2026-05-28,2026-05-28 04:31:00,C0001,Restaurant_21,Chandigarh,Sector 22,2,700,0.0,20,720,UPI,Restaurant App,Delivered,Ola Logistics,RD044,7.5,50,41.0,True,5.0,
ORD03605,2026-01-01,2026-01-01 22:54:00,C0779,Restaurant_07,Chandigarh,Sector 17,4,600,50.0,25,575,UPI,Website,Delivered,Shadowfax,RD016,1.9,35,12.0,True,3.0,
ORD00713,2026-04-11,2026-04-11 11:26:00,C0112,Restaurant_13,Chandigarh,Manimajra,2,440,0.0,20,460,Credit Card,Website,Delivered,Shadowfax,RD044,2.9,40,15.0,True,5.0,
ORD01794,2026-03-29,2026-03-29 07:48:00,C0883,Restaurant_09,Mohali,Sector 68,1,350,75.0,60,335,Debit Card,Website,Delivered,In-house Rider,RD135,2.5,45,24.0,True,5.0,
ORD02087,2026-05-08,2026-05-08 17:03:00,C0895,Restaurant_03,Chandigarh,Sector 22,2,240,0.0,50,290,Cash,Website,Failed,Not Assigned,Not Assigned,5.6,45,,,,Payment Failed
ORD00026,2026-03-02,2026-03-02 04:35:00,C0593,Restaurant_12,Chandigarh,Manimajra,3,960,50.0,30,940,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,5.0,45,,,,Customer Cancelled
ORD02418,2026-04-28,2026-04-28 03:03:00,C0333,Restaurant_12,Mohali,Phase 3B2,3,1200,0.0,40,1240,Cash,Website,Delivered,Ola Logistics,RD050,8.1,35,48.0,False,5.0,
ORD01937,2026-01-22,2026-01-22 03:22:00,C1086,Restaurant_12,Panchkula,Sector 11,4,1120,100.0,40,1060,Wallet,Website,Cancelled,Not Assigned,Not Assigned,5.3,45,,,,Customer Cancelled
ORD03024,2026-05-02,2026-05-02 19:35:00,C0917,Restaurant_07,Mohali,Phase 5,4,480,0.0,50,530,Cash,Website,Failed,Not Assigned,Not Assigned,0.1,40,,,,Customer Cancelled
ORD02292,2026-04-16,2026-04-16 14:07:00,C0901,Restaurant_10,Mohali,Sector 68,5,750,50.0,60,760,Wallet,Restaurant App,Delivered,Ola Logistics,RD116,7.9,30,33.0,False,5.0,
ORD00314,2026-01-05,2026-01-05 23:56:00,C0680,Restaurant_25,Panchkula,Sector 11,1,150,0.0,50,200,Wallet,Restaurant App,Delivered,Shiprocket,RD066,6.5,40,38.0,True,5.0,
ORD03782,2026-04-24,2026-04-24 12:54:00,C0307,Restaurant_18,Chandigarh,Sector 17,3,1200,30.0,20,1190,Credit Card,Restaurant App,Delivered,In-house Rider,RD083,4.9,35,35.0,True,5.0,
ORD01680,2026-05-04,2026-05-04 22:50:00,C0023,Restaurant_05,Panchkula,Sector 5,3,450,100.0,50,400,Wallet,Website,Failed,Not Assigned,Not Assigned,0.1,35,,,,Address Issue
ORD01978,2026-05-21,2026-05-21 10:00:00,C0416,Restaurant_18,Panchkula,Sector 15,1,120,0.0,50,170,Wallet,Website,Delivered,In-house Rider,RD008,3.3,40,22.0,True,4.0,
ORD00260,2026-03-26,2026-03-26 02:54:00,C0457,Restaurant_16,Chandigarh,Sector 35,4,1400,75.0,60,1385,Wallet,Website,Delivered,In-house Rider,RD041,8.6,30,41.0,False,1.0,
ORD02597,2026-05-12,2026-05-12 16:00:00,C0091,Restaurant_09,Mohali,Phase 3B2,5,1100,0.0,40,1140,Cash,Restaurant App,Delivered,In-house Rider,RD035,5.2,40,24.0,True,5.0,
ORD02446,2026-02-17,2026-02-17 10:01:00,C0484,Restaurant_17,Chandigarh,Manimajra,2,360,100.0,60,320,Cash,Restaurant App,Delivered,Ola Logistics,RD076,2.2,35,13.0,True,2.0,
ORD02049,2026-05-03,2026-05-03 17:10:00,C0063,Restaurant_21,Mohali,Phase 5,1,250,0.0,30,280,Wallet,Website,Delivered,Shadowfax,RD121,6.0,45,37.0,True,5.0,
ORD00406,2026-06-26,2026-06-26 05:15:00,C0414,Restaurant_21,Mohali,Phase 3B2,3,1050,100.0,30,980,Debit Card,Restaurant App,Delivered,Shadowfax,RD120,1.5,45,29.0,True,5.0,
ORD01581,2026-04-22,2026-04-22 04:03:00,C0013,Restaurant_20,Mohali,Sector 68,2,440,0.0,40,480,UPI,Website,Delivered,Shiprocket,RD100,8.0,30,37.0,False,5.0,
ORD00419,2026-02-24,2026-02-24 18:19:00,C0398,Restaurant_10,Chandigarh,Sector 34,1,250,75.0,30,205,Cash,Restaurant App,Delivered,Ola Logistics,RD128,7.4,40,32.0,True,5.0,
ORD00268,2026-02-26,2026-02-26 20:48:00,C0274,Restaurant_08,Chandigarh,Sector 22,2,500,0.0,60,560,UPI,Restaurant App,Delivered,In-house Rider,RD069,4.9,40,38.0,True,5.0,
ORD02052,2026-05-24,2026-05-24 01:40:00,C0002,Restaurant_18,Mohali,Phase 7,3,750,30.0,60,780,Wallet,Website,Delivered,Ola Logistics,RD146,2.8,40,10.0,True,4.0,
ORD01381,2026-02-28,2026-02-28 14:03:00,C0867,Restaurant_09,Panchkula,Sector 5,4,1000,0.0,50,1050,UPI,Website,Delivered,In-house Rider,RD139,6.6,30,30.0,True,4.0,
ORD03011,2026-06-12,2026-06-12 18:33:00,C0493,Restaurant_02,Chandigarh,Sector 34,5,2000,30.0,60,2030,Cash,Restaurant App,Delivered,Shadowfax,RD011,3.8,30,32.0,False,4.0,
ORD02188,2026-04-28,2026-04-28 14:56:00,C1011,Restaurant_02,Chandigarh,Sector 34,2,800,30.0,30,800,Wallet,Restaurant App,Delivered,In-house Rider,RD090,3.0,50,34.0,True,5.0,
ORD03693,2026-02-16,2026-02-16 11:55:00,C1197,Restaurant_24,Panchkula,Sector 15,5,900,100.0,60,860,Cash,Restaurant App,Delivered,Shiprocket,RD067,8.8,50,41.0,True,1.0,
ORD01438,2026-02-21,2026-02-21 13:57:00,C0954,Restaurant_02,Mohali,Phase 3B2,2,640,0.0,25,665,Wallet,Website,Delivered,In-house Rider,RD022,5.5,45,30.0,True,2.0,
ORD01088,2026-02-15,2026-02-15 22:02:00,C0195,Restaurant_24,Chandigarh,Manimajra,1,120,100.0,30,80,Credit Card,Restaurant App,Delivered,In-house Rider,RD019,6.8,50,38.0,True,4.0,
ORD01625,2026-04-10,2026-04-10 07:11:00,C1178,Restaurant_02,Mohali,Phase 7,3,1200,20.0,30,1210,UPI,Website,Delivered,Ola Logistics,RD006,6.5,45,37.0,True,4.0,
ORD01836,2026-04-18,2026-04-18 16:52:00,C1001,Restaurant_21,Panchkula,Sector 5,5,750,0.0,60,810,Cash,Website,Delivered,Shadowfax,RD077,3.1,35,32.0,True,4.0,
ORD03042,2026-01-10,2026-01-10 21:05:00,C1099,Restaurant_25,Panchkula,Sector 8,4,880,100.0,50,830,UPI,Website,Failed,Not Assigned,Not Assigned,7.7,40,,,,Rider Unavailable
ORD03643,2026-04-03,2026-04-03 13:27:00,C0392,Restaurant_21,Panchkula,Sector 15,5,2000,0.0,25,2025,Wallet,Restaurant App,Delivered,Shadowfax,RD003,2.9,45,29.0,True,5.0,
ORD01212,2026-02-19,2026-02-19 12:10:00,C0124,Restaurant_24,Mohali,Phase 7,1,280,30.0,60,310,Debit Card,Website,Delivered,In-house Rider,RD033,6.1,50,42.0,True,4.0,
ORD01692,2026-02-18,2026-02-18 09:20:00,C0273,Restaurant_23,Mohali,Phase 7,2,300,100.0,40,240,Wallet,Restaurant App,Delivered,In-house Rider,RD150,4.5,45,76.0,False,3.0,
ORD00747,2026-02-14,2026-02-14 02:16:00,C0656,Restaurant_16,Mohali,Phase 3B2,4,480,0.0,30,510,Debit Card,Website,Delivered,Shadowfax,RD048,6.3,30,32.0,False,4.0,
ORD01258,2026-06-22,2026-06-22 03:47:00,C0515,Restaurant_05,Panchkula,Sector 11,4,1000,0.0,25,1025,Wallet,Website,Delivered,In-house Rider,RD059,4.5,30,29.0,True,5.0,
ORD01630,2026-06-09,2026-06-09 07:22:00,C0128,Restaurant_02,Mohali,Phase 5,1,400,75.0,60,385,UPI,Website,Delivered,Shiprocket,RD034,4.4,30,34.0,False,4.0,
ORD01605,2026-01-30,2026-01-30 14:19:00,C0790,Restaurant_16,Chandigarh,Sector 34,3,1050,30.0,40,1060,Cash,Website,Delivered,In-house Rider,RD085,5.6,50,38.0,True,5.0,
ORD02651,2026-01-02,2026-01-02 08:21:00,C0107,Restaurant_20,Chandigarh,Sector 17,5,2000,100.0,50,1950,Cash,Website,Delivered,Ola Logistics,RD134,1.5,40,23.0,True,5.0,
ORD02870,2026-02-21,2026-02-21 13:53:00,C0459,Restaurant_03,Chandigarh,Sector 22,5,1100,75.0,25,1050,UPI,Restaurant App,Delivered,Shiprocket,RD079,7.9,50,45.0,True,4.0,
ORD02071,2026-02-04,2026-02-04 09:28:00,C0199,Restaurant_23,Chandigarh,Manimajra,5,1750,75.0,30,1705,Cash,Restaurant App,Delivered,In-house Rider,RD038,4.7,45,35.0,True,4.0,
ORD01040,2026-04-05,2026-04-05 10:07:00,C0523,Restaurant_17,Panchkula,Sector 5,2,560,75.0,25,510,Cash,Restaurant App,Delivered,In-house Rider,RD076,4.0,30,38.0,False,2.0,
ORD00773,2026-01-04,2026-01-04 16:30:00,C0011,Restaurant_01,Mohali,Phase 5,1,250,100.0,30,180,Wallet,Website,Cancelled,Not Assigned,Not Assigned,1.8,45,,,,Payment Failed
ORD01393,2026-06-28,2026-06-28 04:08:00,C0586,Restaurant_19,Chandigarh,Sector 22,2,240,0.0,40,280,Wallet,Website,Delivered,Ola Logistics,RD041,9.3,45,49.0,False,3.0,
ORD00682,2026-05-25,2026-05-25 21:20:00,C0684,Restaurant_12,Mohali,Sector 68,3,450,75.0,40,415,Credit Card,Website,Failed,Not Assigned,Not Assigned,3.2,35,,,,Restaurant Delay
ORD03591,2026-01-25,2026-01-25 10:37:00,C0766,Restaurant_25,Panchkula,Sector 15,5,1750,,40,1690,Cash,Restaurant App,Cancelled,Not Assigned,Not Assigned,,30,,,,Customer Cancelled
ORD00092,2026-06-25,2026-06-25 15:48:00,C0597,Restaurant_16,Mohali,Phase 7,3,1050,100.0,20,970,UPI,Website,Delivered,Ola Logistics,RD026,8.0,50,38.0,True,3.0,
ORD01303,2026-05-02,2026-05-02 04:47:00,C0862,Restaurant_25,Panchkula,Sector 15,2,440,75.0,60,425,Cash,Restaurant App,Delivered,Ola Logistics,RD107,5.7,30,32.0,False,4.0,
ORD01597,2026-03-12,2026-03-12 05:32:00,C0173,Restaurant_19,Panchkula,Sector 15,3,1050,20.0,50,1080,Credit Card,Website,Delivered,In-house Rider,RD127,4.3,40,30.0,True,5.0,
ORD03030,2026-04-21,2026-04-21 01:08:00,C0859,Restaurant_08,Mohali,Phase 5,5,1750,50.0,30,1730,Credit Card,Restaurant App,Delivered,Shadowfax,RD118,3.4,30,29.0,True,4.0,
ORD00897,2026-06-28,2026-06-28 08:48:00,C0037,Restaurant_11,Panchkula,Sector 5,1,320,0.0,30,350,UPI,Website,Delivered,Ola Logistics,RD086,1.3,50,17.0,True,4.0,
ORD01217,2026-04-12,2026-04-12 02:41:00,C0671,Restaurant_21,Mohali,Sector 68,4,1400,100.0,30,1330,UPI,Website,Failed,Not Assigned,Not Assigned,7.7,40,,,,Rider Unavailable
ORD00874,2026-06-08,2026-06-08 10:49:00,C0581,Restaurant_12,Chandigarh,Sector 17,1,280,20.0,20,280,Wallet,Restaurant App,Delivered,In-house Rider,RD083,6.8,45,28.0,True,3.0,
ORD01014,2026-03-17,2026-03-17 06:37:00,C1095,Restaurant_09,Panchkula,Sector 5,2,640,0.0,25,665,Wallet,Website,Delivered,In-house Rider,RD068,3.6,45,34.0,True,5.0,
ORD01846,2026-02-21,2026-02-21 20:10:00,C0872,Restaurant_04,Chandigarh,Sector 34,3,540,0.0,50,590,Cash,Website,Delivered,In-house Rider,RD125,7.2,40,26.0,True,5.0,
ORD03562,2026-01-24,2026-01-24 20:12:00,C0607,Restaurant_23,Mohali,Phase 7,2,360,30.0,20,350,Credit Card,Restaurant App,Delivered,In-house Rider,RD022,3.9,40,20.0,True,5.0,
ORD03281,2026-03-25,2026-03-25 02:03:00,C0804,Restaurant_21,Panchkula,Sector 15,2,360,50.0,25,335,Wallet,Restaurant App,Delivered,In-house Rider,RD021,4.2,45,36.0,True,4.0,
ORD01899,2026-04-29,2026-04-29 10:05:00,C1017,Restaurant_25,Panchkula,Sector 11,3,960,0.0,60,1020,Debit Card,Website,Delivered,In-house Rider,RD105,9.7,50,56.0,False,4.0,
ORD00585,2026-04-27,2026-04-27 14:58:00,C1094,Restaurant_06,Panchkula,Sector 8,1,320,20.0,40,340,Cash,Website,Delivered,In-house Rider,RD150,4.3,40,26.0,True,5.0,
ORD02775,2026-03-31,2026-03-31 10:42:00,C0966,Restaurant_17,Chandigarh,Sector 17,4,1600,0.0,20,1620,UPI,Website,Delivered,In-house Rider,RD007,4.9,50,32.0,True,5.0,
ORD02161,2026-01-31,2026-01-31 20:29:00,C0278,Restaurant_17,Chandigarh,Sector 22,2,800,50.0,40,790,Cash,Restaurant App,Delivered,In-house Rider,RD113,7.3,50,42.0,True,5.0,
ORD03917,2026-03-07,2026-03-07 10:10:00,C0496,Restaurant_25,Panchkula,Sector 15,1,180,0.0,25,205,Credit Card,Website,Delivered,In-house Rider,RD054,6.3,35,33.0,True,5.0,
ORD03116,2026-04-05,2026-04-05 01:39:00,C0246,Restaurant_05,Mohali,Phase 3B2,1,280,100.0,25,205,Debit Card,Website,Delivered,Shadowfax,RD011,2.9,40,19.0,True,5.0,
ORD02435,2026-05-19,2026-05-19 01:28:00,C0117,Restaurant_04,Chandigarh,Sector 35,3,840,20.0,30,850,Credit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,2.2,45,,,,Restaurant Delay
ORD01167,2026-01-06,2026-01-06 13:18:00,C0156,Restaurant_21,Mohali,Phase 3B2,2,440,0.0,40,480,UPI,Restaurant App,Delivered,Ola Logistics,RD034,5.0,50,26.0,True,5.0,
ORD01071,2026-03-23,2026-03-23 23:27:00,C0979,Restaurant_20,Mohali,Phase 3B2,5,1100,75.0,30,1055,Wallet,Restaurant App,Delivered,In-house Rider,RD132,1.7,40,21.0,True,4.0,
ORD00969,2026-05-10,2026-05-10 18:10:00,C0652,Restaurant_11,Panchkula,Sector 8,4,1120,100.0,40,1060,Debit Card,Website,Delivered,In-house Rider,RD068,0.8,40,23.0,True,5.0,
ORD01657,2026-03-11,2026-03-11 02:20:00,C1162,Restaurant_20,Chandigarh,Sector 35,4,600,0.0,30,630,Cash,Website,Delivered,In-house Rider,RD106,4.0,35,27.0,True,5.0,
ORD01892,2026-01-21,2026-01-21 20:01:00,C1147,Restaurant_21,Mohali,Sector 68,3,660,30.0,40,670,Credit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,0.5,35,,,,Customer Cancelled
ORD03585,2026-05-24,2026-05-24 02:53:00,C0506,Restaurant_25,Panchkula,Sector 15,1,350,100.0,25,275,Cash,Restaurant App,Delivered,Shiprocket,RD015,8.1,45,38.0,True,4.0,
ORD02306,2026-06-11,2026-06-11 08:11:00,C0334,Restaurant_24,Mohali,Phase 7,3,450,30.0,60,480,Wallet,Website,Cancelled,Not Assigned,Not Assigned,4.9,30,,,,Restaurant Delay
ORD03257,2026-04-27,2026-04-27 04:20:00,C0104,Restaurant_15,Mohali,Phase 5,3,750,50.0,30,730,Wallet,Website,Delivered,Shiprocket,RD120,3.9,45,33.0,True,5.0,
ORD02336,2026-04-06,2026-04-06 07:01:00,C0636,Restaurant_04,Mohali,Phase 7,3,660,0.0,30,690,Debit Card,Restaurant App,Delivered,In-house Rider,RD028,1.7,30,33.0,False,5.0,
ORD03260,2026-05-27,2026-05-27 20:00:00,C0625,Restaurant_25,Mohali,Phase 7,1,180,100.0,40,120,Credit Card,Website,Delivered,In-house Rider,RD078,1.9,40,27.0,True,4.0,
ORD01868,2026-04-30,2026-04-30 19:16:00,C0841,Restaurant_04,Chandigarh,Sector 34,3,1200,0.0,40,1240,Debit Card,Restaurant App,Delivered,Shadowfax,RD081,4.0,45,27.0,True,5.0,
ORD01541,2026-04-28,2026-04-28 03:52:00,C1133,Restaurant_22,Panchkula,Sector 5,1,220,0.0,30,250,Cash,Website,Delivered,Shadowfax,RD037,2.5,40,11.0,True,5.0,
ORD00686,2026-03-14,2026-03-14 05:18:00,C0348,Restaurant_25,Chandigarh,Sector 22,5,1750,30.0,50,1770,Credit Card,Website,Delivered,In-house Rider,RD080,4.7,50,33.0,True,5.0,
ORD01105,2026-03-12,2026-03-12 14:12:00,C0156,Restaurant_04,Panchkula,Sector 11,2,640,0.0,60,700,Credit Card,Website,Delivered,Shiprocket,RD123,4.2,50,70.0,False,5.0,
ORD02361,2026-04-02,2026-04-02 04:09:00,C0628,Restaurant_17,Chandigarh,Sector 34,4,1120,0.0,25,1145,UPI,Restaurant App,Cancelled,Not Assigned,Not Assigned,6.7,35,,,,Restaurant Delay
ORD00800,2026-01-29,2026-01-29 11:00:00,C1170,Restaurant_23,Chandigarh,Sector 17,4,480,0.0,30,510,Credit Card,Website,Delivered,In-house Rider,RD036,7.1,40,101.0,False,5.0,
ORD02422,2026-05-14,2026-05-14 06:17:00,C0334,Restaurant_01,Mohali,Phase 7,3,840,20.0,20,840,Wallet,Restaurant App,Delivered,Shadowfax,RD091,4.4,35,27.0,True,5.0,
ORD02551,2026-06-19,2026-06-19 21:46:00,C1147,Restaurant_19,Chandigarh,Sector 22,4,480,0.0,25,505,UPI,Restaurant App,Delivered,Ola Logistics,RD058,1.9,30,18.0,True,2.0,
ORD02869,2026-03-27,2026-03-27 04:46:00,C1137,Restaurant_16,Panchkula,Sector 11,4,1000,0.0,60,1060,Debit Card,Website,Delivered,Ola Logistics,RD145,6.5,30,43.0,False,5.0,
ORD02998,2026-03-25,2026-03-25 01:07:00,C0823,Restaurant_06,Mohali,Phase 7,2,240,0.0,20,260,Wallet,Restaurant App,Delivered,Ola Logistics,RD104,3.2,45,29.0,True,4.0,
ORD02349,2026-02-18,2026-02-18 05:04:00,C1079,Restaurant_13,Chandigarh,Sector 35,1,150,75.0,30,105,Cash,Restaurant App,Delivered,Shadowfax,RD030,9.2,45,44.0,True,5.0,
ORD00430,2026-04-28,2026-04-28 00:38:00,C0255,Restaurant_06,Mohali,Sector 68,2,500,20.0,25,505,Wallet,Website,Delivered,Shiprocket,RD080,3.2,35,20.0,True,4.0,
ORD01957,2026-04-04,2026-04-04 22:26:00,C0893,Restaurant_13,Panchkula,Sector 5,1,320,0.0,40,360,Debit Card,Website,Failed,Not Assigned,Not Assigned,4.7,35,,,,Payment Failed
ORD01430,2026-06-06,2026-06-06 12:55:00,C0098,Restaurant_21,Chandigarh,Sector 17,1,120,20.0,50,150,Credit Card,Website,Delivered,Shadowfax,RD085,5.1,40,20.0,True,5.0,
ORD02921,2026-04-19,2026-04-19 09:04:00,C1184,Restaurant_24,Chandigarh,Sector 34,5,1100,0.0,60,1160,UPI,Restaurant App,Delivered,Ola Logistics,RD093,5.6,30,32.0,False,3.0,
ORD01503,2026-06-06,2026-06-06 02:37:00,C1139,Restaurant_10,Chandigarh,Sector 17,5,600,75.0,20,545,Cash,Restaurant App,Delivered,In-house Rider,RD085,6.3,50,37.0,True,,
ORD00364,2026-01-03,2026-01-03 03:00:00,C1018,Restaurant_16,Mohali,Sector 68,2,640,20.0,40,660,Cash,Restaurant App,Delivered,Shadowfax,RD010,3.7,45,23.0,True,5.0,
ORD03410,2026-05-19,2026-05-19 10:19:00,C1159,Restaurant_08,Chandigarh,Sector 17,5,600,,60,560,Debit Card,Restaurant App,Delivered,Ola Logistics,RD090,,50,34.0,True,,
ORD02280,2026-04-15,2026-04-15 21:23:00,C0004,Restaurant_10,Chandigarh,Sector 34,4,1400,0.0,50,1450,UPI,Website,Failed,Not Assigned,Not Assigned,6.7,40,,,,Payment Failed
ORD03814,2026-05-24,2026-05-24 20:20:00,C0046,Restaurant_11,Panchkula,Sector 5,2,440,50.0,30,420,Cash,Website,Delivered,Shadowfax,RD096,8.5,45,37.0,True,5.0,
ORD02358,2026-03-12,2026-03-12 04:04:00,C0376,Restaurant_03,Chandigarh,Sector 34,2,240,30.0,30,240,Cash,Restaurant App,Delivered,In-house Rider,RD086,4.8,40,36.0,True,5.0,
ORD03613,2026-02-13,2026-02-13 21:05:00,C1150,Restaurant_21,Panchkula,Sector 8,5,900,50.0,20,870,Debit Card,Website,Delivered,In-house Rider,RD003,3.4,30,21.0,True,4.0,
ORD02889,2026-03-23,2026-03-23 22:25:00,C0496,Restaurant_14,Chandigarh,Sector 22,5,1750,30.0,40,1760,Credit Card,Website,Failed,Not Assigned,Not Assigned,1.5,35,,,,Address Issue
ORD00102,2026-03-11,2026-03-11 18:52:00,C0656,Restaurant_14,Mohali,Phase 3B2,1,220,100.0,20,140,UPI,Website,Delivered,Shadowfax,RD060,5.7,50,28.0,True,3.0,
ORD00441,2026-02-26,2026-02-26 20:25:00,C0187,Restaurant_02,Mohali,Sector 68,3,750,0.0,40,790,Wallet,Restaurant App,Failed,Not Assigned,Not Assigned,3.6,30,,,,Rider Unavailable
ORD02423,2026-02-09,2026-02-09 10:41:00,C0506,Restaurant_23,Panchkula,Sector 11,4,1000,100.0,60,960,Credit Card,Restaurant App,Delivered,In-house Rider,RD047,5.0,35,37.0,False,5.0,
